"id","name","type","abbrev","ibge","bacen","id_place_parent"
1839,Ribeirópolis,CITY,"","2806008",,16
1840,Rosário do Catete,CITY,"","2806107",,16
1841,Salgado,CITY,"","2806206",,16
1842,Santa Luzia do Itanhy,CITY,"","2806305",,16
1843,Santana do São Francisco,CITY,"","2806404",,16
1844,Santa Rosa de Lima,CITY,"","2806503",,16
1845,Santo Amaro das Brotas,CITY,"","2806602",,16
1846,São Cristóvão,CITY,"","2806701",,16
1847,São Domingos,CITY,"","2806800",,16
1848,São Francisco,CITY,"","2806909",,16
1849,São Miguel do Aleixo,CITY,"","2807006",,16
1850,Simão Dias,CITY,"","2807105",,16
1851,Siriri,CITY,"","2807204",,16
1852,Telha,CITY,"","2807303",,16
1853,Tobias Barreto,CITY,"","2807402",,16
1854,Tomar do Geru,CITY,"","2807501",,16
1855,Umbaúba,CITY,"","2807600",,16
1856,Abaíra,CITY,"","2900108",,17
1857,Abaré,CITY,"","2900207",,17
1858,Acajutiba,CITY,"","2900306",,17
1859,Adustina,CITY,"","2900355",,17
1860,Água Fria,CITY,"","2900405",,17
1861,Érico Cardoso,CITY,"","2900504",,17
1862,Aiquara,CITY,"","2900603",,17
1863,Alagoinhas,CITY,"","2900702",,17
1864,Alcobaça,CITY,"","2900801",,17
1865,Almadina,CITY,"","2900900",,17
1866,Amargosa,CITY,"","2901007",,17
1867,Amélia Rodrigues,CITY,"","2901106",,17
1868,América Dourada,CITY,"","2901155",,17
1869,Anagé,CITY,"","2901205",,17
1870,Andaraí,CITY,"","2901304",,17
1871,Andorinha,CITY,"","2901353",,17
1872,Angical,CITY,"","2901403",,17
1873,Anguera,CITY,"","2901502",,17
1874,Antas,CITY,"","2901601",,17
1875,Antônio Cardoso,CITY,"","2901700",,17
1876,Antônio Gonçalves,CITY,"","2901809",,17
1877,Aporá,CITY,"","2901908",,17
1878,Apuarema,CITY,"","2901957",,17
1879,Aracatu,CITY,"","2902005",,17
1880,Araçás,CITY,"","2902054",,17
1881,Araci,CITY,"","2902104",,17
1882,Aramari,CITY,"","2902203",,17
1883,Arataca,CITY,"","2902252",,17
1884,Aratuípe,CITY,"","2902302",,17
1885,Aurelino Leal,CITY,"","2902401",,17
1886,Baianópolis,CITY,"","2902500",,17
1887,Baixa Grande,CITY,"","2902609",,17
1888,Banzaê,CITY,"","2902658",,17
1889,Barra,CITY,"","2902708",,17
1890,Barra da Estiva,CITY,"","2902807",,17
1891,Barra do Choça,CITY,"","2902906",,17
1892,Barra do Mendes,CITY,"","2903003",,17
1893,Barra do Rocha,CITY,"","2903102",,17
1894,Barreiras,CITY,"","2903201",,17
1895,Barro Alto,CITY,"","2903235",,17
1896,Barrocas,CITY,"","2903276",,17
1897,Barro Preto,CITY,"","2903300",,17
1898,Belmonte,CITY,"","2903409",,17
1899,Belo Campo,CITY,"","2903508",,17
1900,Biritinga,CITY,"","2903607",,17
1901,Boa Nova,CITY,"","2903706",,17
1902,Boa Vista do Tupim,CITY,"","2903805",,17
1903,Bom Jesus da Lapa,CITY,"","2903904",,17
1904,Bom Jesus da Serra,CITY,"","2903953",,17
1905,Boninal,CITY,"","2904001",,17
1906,Bonito,CITY,"","2904050",,17
1907,Boquira,CITY,"","2904100",,17
1908,Botuporã,CITY,"","2904209",,17
1909,Brejões,CITY,"","2904308",,17
1910,Brejolândia,CITY,"","2904407",,17
1911,Brotas de Macaúbas,CITY,"","2904506",,17
1912,Brumado,CITY,"","2904605",,17
1913,Buerarema,CITY,"","2904704",,17
1914,Buritirama,CITY,"","2904753",,17
1915,Caatiba,CITY,"","2904803",,17
1916,Cabaceiras do Paraguaçu,CITY,"","2904852",,17
1917,Cachoeira,CITY,"","2904902",,17
1918,Caculé,CITY,"","2905008",,17
1919,Caém,CITY,"","2905107",,17
1920,Caetanos,CITY,"","2905156",,17
1921,Caetité,CITY,"","2905206",,17
1922,Cafarnaum,CITY,"","2905305",,17
1923,Cairu,CITY,"","2905404",,17
1924,Caldeirão Grande,CITY,"","2905503",,17
1925,Camacan,CITY,"","2905602",,17
1926,Camaçari,CITY,"","2905701",,17
1927,Camamu,CITY,"","2905800",,17
1928,Campo Alegre de Lourdes,CITY,"","2905909",,17
1929,Campo Formoso,CITY,"","2906006",,17
1930,Canápolis,CITY,"","2906105",,17
1931,Canarana,CITY,"","2906204",,17
1932,Canavieiras,CITY,"","2906303",,17
1933,Candeal,CITY,"","2906402",,17
1934,Candeias,CITY,"","2906501",,17
1935,Candiba,CITY,"","2906600",,17
1936,Cândido Sales,CITY,"","2906709",,17
1937,Cansanção,CITY,"","2906808",,17
1938,Canudos,CITY,"","2906824",,17
1939,Capela do Alto Alegre,CITY,"","2906857",,17
1940,Capim Grosso,CITY,"","2906873",,17
1941,Caraíbas,CITY,"","2906899",,17
1942,Caravelas,CITY,"","2906907",,17
1943,Cardeal da Silva,CITY,"","2907004",,17
1944,Carinhanha,CITY,"","2907103",,17
1945,Casa Nova,CITY,"","2907202",,17
1946,Castro Alves,CITY,"","2907301",,17
1947,Catolândia,CITY,"","2907400",,17
1948,Catu,CITY,"","2907509",,17
1949,Caturama,CITY,"","2907558",,17
1950,Central,CITY,"","2907608",,17
1951,Chorrochó,CITY,"","2907707",,17
1952,Cícero Dantas,CITY,"","2907806",,17
1953,Cipó,CITY,"","2907905",,17
1954,Coaraci,CITY,"","2908002",,17
1955,Cocos,CITY,"","2908101",,17
1956,Conceição da Feira,CITY,"","2908200",,17
1957,Conceição do Almeida,CITY,"","2908309",,17
1958,Conceição do Coité,CITY,"","2908408",,17
2335,Barroso,CITY,"","3105905",,18
1959,Conceição do Jacuípe,CITY,"","2908507",,17
1960,Conde,CITY,"","2908606",,17
1961,Condeúba,CITY,"","2908705",,17
1962,Contendas do Sincorá,CITY,"","2908804",,17
1963,Coração de Maria,CITY,"","2908903",,17
1964,Cordeiros,CITY,"","2909000",,17
1965,Coribe,CITY,"","2909109",,17
1966,Coronel João Sá,CITY,"","2909208",,17
1967,Correntina,CITY,"","2909307",,17
1968,Cotegipe,CITY,"","2909406",,17
1969,Cravolândia,CITY,"","2909505",,17
1970,Crisópolis,CITY,"","2909604",,17
1971,Cristópolis,CITY,"","2909703",,17
1972,Cruz das Almas,CITY,"","2909802",,17
1973,Curaçá,CITY,"","2909901",,17
1974,Dário Meira,CITY,"","2910008",,17
1975,Dias D'Ávila,CITY,"","2910057",,17
1976,Dom Basílio,CITY,"","2910107",,17
1977,Dom Macedo Costa,CITY,"","2910206",,17
1978,Elísio Medrado,CITY,"","2910305",,17
1979,Encruzilhada,CITY,"","2910404",,17
1980,Entre Rios,CITY,"","2910503",,17
1981,Esplanada,CITY,"","2910602",,17
1982,Euclides da Cunha,CITY,"","2910701",,17
1983,Eunápolis,CITY,"","2910727",,17
1984,Fátima,CITY,"","2910750",,17
1985,Feira da Mata,CITY,"","2910776",,17
1986,Feira de Santana,CITY,"","2910800",,17
1987,Filadélfia,CITY,"","2910859",,17
1988,Firmino Alves,CITY,"","2910909",,17
1989,Floresta Azul,CITY,"","2911006",,17
1990,Formosa do Rio Preto,CITY,"","2911105",,17
1991,Gandu,CITY,"","2911204",,17
1992,Gavião,CITY,"","2911253",,17
1993,Gentio do Ouro,CITY,"","2911303",,17
1994,Glória,CITY,"","2911402",,17
1995,Gongogi,CITY,"","2911501",,17
1996,Governador Mangabeira,CITY,"","2911600",,17
1997,Guajeru,CITY,"","2911659",,17
1998,Guanambi,CITY,"","2911709",,17
1999,Guaratinga,CITY,"","2911808",,17
2000,Heliópolis,CITY,"","2911857",,17
2001,Iaçu,CITY,"","2911907",,17
2002,Ibiassucê,CITY,"","2912004",,17
2003,Ibicaraí,CITY,"","2912103",,17
2004,Ibicoara,CITY,"","2912202",,17
2005,Ibicuí,CITY,"","2912301",,17
2006,Ibipeba,CITY,"","2912400",,17
2007,Ibipitanga,CITY,"","2912509",,17
2008,Ibiquera,CITY,"","2912608",,17
2009,Ibirapitanga,CITY,"","2912707",,17
2010,Ibirapuã,CITY,"","2912806",,17
2011,Ibirataia,CITY,"","2912905",,17
2012,Ibitiara,CITY,"","2913002",,17
2013,Ibititá,CITY,"","2913101",,17
2014,Ibotirama,CITY,"","2913200",,17
2015,Ichu,CITY,"","2913309",,17
2016,Igaporã,CITY,"","2913408",,17
2017,Igrapiúna,CITY,"","2913457",,17
2018,Iguaí,CITY,"","2913507",,17
2019,Ilhéus,CITY,"","2913606",,17
2020,Inhambupe,CITY,"","2913705",,17
2021,Ipecaetá,CITY,"","2913804",,17
2022,Ipiaú,CITY,"","2913903",,17
2023,Ipirá,CITY,"","2914000",,17
2024,Ipupiara,CITY,"","2914109",,17
2025,Irajuba,CITY,"","2914208",,17
2026,Iramaia,CITY,"","2914307",,17
2027,Iraquara,CITY,"","2914406",,17
2028,Irará,CITY,"","2914505",,17
2029,Irecê,CITY,"","2914604",,17
2030,Itabela,CITY,"","2914653",,17
2031,Itaberaba,CITY,"","2914703",,17
2032,Itabuna,CITY,"","2914802",,17
2033,Itacaré,CITY,"","2914901",,17
2034,Itaeté,CITY,"","2915007",,17
2035,Itagi,CITY,"","2915106",,17
2036,Itagibá,CITY,"","2915205",,17
2037,Itagimirim,CITY,"","2915304",,17
2038,Itaguaçu da Bahia,CITY,"","2915353",,17
2039,Itaju do Colônia,CITY,"","2915403",,17
2040,Itajuípe,CITY,"","2915502",,17
2041,Itamaraju,CITY,"","2915601",,17
2042,Itamari,CITY,"","2915700",,17
2043,Itambé,CITY,"","2915809",,17
2044,Itanagra,CITY,"","2915908",,17
2045,Itanhém,CITY,"","2916005",,17
2046,Itaparica,CITY,"","2916104",,17
2047,Itapé,CITY,"","2916203",,17
2048,Itapebi,CITY,"","2916302",,17
2049,Itapetinga,CITY,"","2916401",,17
2050,Itapicuru,CITY,"","2916500",,17
2051,Itapitanga,CITY,"","2916609",,17
2052,Itaquara,CITY,"","2916708",,17
2053,Itarantim,CITY,"","2916807",,17
2054,Itatim,CITY,"","2916856",,17
2055,Itiruçu,CITY,"","2916906",,17
2056,Itiúba,CITY,"","2917003",,17
2057,Itororó,CITY,"","2917102",,17
2058,Ituaçu,CITY,"","2917201",,17
2059,Ituberá,CITY,"","2917300",,17
2060,Iuiu,CITY,"","2917334",,17
2061,Jaborandi,CITY,"","2917359",,17
2062,Jacaraci,CITY,"","2917409",,17
2063,Jacobina,CITY,"","2917508",,17
2064,Jaguaquara,CITY,"","2917607",,17
2065,Jaguarari,CITY,"","2917706",,17
2066,Jaguaripe,CITY,"","2917805",,17
2067,Jandaíra,CITY,"","2917904",,17
2068,Jequié,CITY,"","2918001",,17
2069,Jeremoabo,CITY,"","2918100",,17
2070,Jiquiriçá,CITY,"","2918209",,17
2071,Jitaúna,CITY,"","2918308",,17
2072,João Dourado,CITY,"","2918357",,17
2073,Juazeiro,CITY,"","2918407",,17
2074,Jucuruçu,CITY,"","2918456",,17
2075,Jussara,CITY,"","2918506",,17
2076,Jussari,CITY,"","2918555",,17
2077,Jussiape,CITY,"","2918605",,17
2078,Lafaiete Coutinho,CITY,"","2918704",,17
2079,Lagoa Real,CITY,"","2918753",,17
2080,Laje,CITY,"","2918803",,17
2081,Lajedão,CITY,"","2918902",,17
2082,Lajedinho,CITY,"","2919009",,17
2083,Lajedo do Tabocal,CITY,"","2919058",,17
2084,Lamarão,CITY,"","2919108",,17
2085,Lapão,CITY,"","2919157",,17
2086,Lauro de Freitas,CITY,"","2919207",,17
2087,Lençóis,CITY,"","2919306",,17
2088,Licínio de Almeida,CITY,"","2919405",,17
2089,Livramento de Nossa Senhora,CITY,"","2919504",,17
2090,Luís Eduardo Magalhães,CITY,"","2919553",,17
2091,Macajuba,CITY,"","2919603",,17
2092,Macarani,CITY,"","2919702",,17
2093,Macaúbas,CITY,"","2919801",,17
2094,Macururé,CITY,"","2919900",,17
2095,Madre de Deus,CITY,"","2919926",,17
2096,Maetinga,CITY,"","2919959",,17
2097,Maiquinique,CITY,"","2920007",,17
2098,Mairi,CITY,"","2920106",,17
2099,Malhada,CITY,"","2920205",,17
2100,Malhada de Pedras,CITY,"","2920304",,17
2101,Manoel Vitorino,CITY,"","2920403",,17
2102,Mansidão,CITY,"","2920452",,17
2103,Maracás,CITY,"","2920502",,17
2104,Maragogipe,CITY,"","2920601",,17
2105,Maraú,CITY,"","2920700",,17
2106,Marcionílio Souza,CITY,"","2920809",,17
2107,Mascote,CITY,"","2920908",,17
2108,Mata de São João,CITY,"","2921005",,17
2109,Matina,CITY,"","2921054",,17
2110,Medeiros Neto,CITY,"","2921104",,17
2111,Miguel Calmon,CITY,"","2921203",,17
2112,Milagres,CITY,"","2921302",,17
2113,Mirangaba,CITY,"","2921401",,17
2114,Mirante,CITY,"","2921450",,17
2115,Monte Santo,CITY,"","2921500",,17
2116,Morpará,CITY,"","2921609",,17
2117,Morro do Chapéu,CITY,"","2921708",,17
2118,Mortugaba,CITY,"","2921807",,17
2119,Mucugê,CITY,"","2921906",,17
2120,Mucuri,CITY,"","2922003",,17
2121,Mulungu do Morro,CITY,"","2922052",,17
2122,Mundo Novo,CITY,"","2922102",,17
2123,Muniz Ferreira,CITY,"","2922201",,17
2124,Muquém de São Francisco,CITY,"","2922250",,17
2125,Muritiba,CITY,"","2922300",,17
2126,Mutuípe,CITY,"","2922409",,17
2127,Nazaré,CITY,"","2922508",,17
2128,Nilo Peçanha,CITY,"","2922607",,17
2129,Nordestina,CITY,"","2922656",,17
2130,Nova Canaã,CITY,"","2922706",,17
2131,Nova Fátima,CITY,"","2922730",,17
2132,Nova Ibiá,CITY,"","2922755",,17
2133,Nova Itarana,CITY,"","2922805",,17
2134,Nova Redenção,CITY,"","2922854",,17
2135,Nova Soure,CITY,"","2922904",,17
2136,Nova Viçosa,CITY,"","2923001",,17
2137,Novo Horizonte,CITY,"","2923035",,17
2138,Novo Triunfo,CITY,"","2923050",,17
2139,Olindina,CITY,"","2923100",,17
2140,Oliveira dos Brejinhos,CITY,"","2923209",,17
2141,Ouriçangas,CITY,"","2923308",,17
2142,Ourolândia,CITY,"","2923357",,17
2143,Palmas de Monte Alto,CITY,"","2923407",,17
2144,Palmeiras,CITY,"","2923506",,17
2145,Paramirim,CITY,"","2923605",,17
2146,Paratinga,CITY,"","2923704",,17
2147,Paripiranga,CITY,"","2923803",,17
2148,Pau Brasil,CITY,"","2923902",,17
2149,Paulo Afonso,CITY,"","2924009",,17
2150,Pé de Serra,CITY,"","2924058",,17
2151,Pedrão,CITY,"","2924108",,17
2152,Pedro Alexandre,CITY,"","2924207",,17
2153,Piatã,CITY,"","2924306",,17
2154,Pilão Arcado,CITY,"","2924405",,17
2155,Pindaí,CITY,"","2924504",,17
2156,Pindobaçu,CITY,"","2924603",,17
2157,Pintadas,CITY,"","2924652",,17
2158,Piraí do Norte,CITY,"","2924678",,17
2159,Piripá,CITY,"","2924702",,17
2160,Piritiba,CITY,"","2924801",,17
2161,Planaltino,CITY,"","2924900",,17
2162,Planalto,CITY,"","2925006",,17
2163,Poções,CITY,"","2925105",,17
2164,Pojuca,CITY,"","2925204",,17
2165,Ponto Novo,CITY,"","2925253",,17
2166,Porto Seguro,CITY,"","2925303",,17
2167,Potiraguá,CITY,"","2925402",,17
2168,Prado,CITY,"","2925501",,17
2169,Presidente Dutra,CITY,"","2925600",,17
2170,Presidente Jânio Quadros,CITY,"","2925709",,17
2171,Presidente Tancredo Neves,CITY,"","2925758",,17
2172,Queimadas,CITY,"","2925808",,17
2173,Quijingue,CITY,"","2925907",,17
2174,Quixabeira,CITY,"","2925931",,17
2175,Rafael Jambeiro,CITY,"","2925956",,17
2176,Remanso,CITY,"","2926004",,17
2177,Retirolândia,CITY,"","2926103",,17
2178,Riachão das Neves,CITY,"","2926202",,17
2179,Riachão do Jacuípe,CITY,"","2926301",,17
2180,Riacho de Santana,CITY,"","2926400",,17
2181,Ribeira do Amparo,CITY,"","2926509",,17
2182,Ribeira do Pombal,CITY,"","2926608",,17
2183,Ribeirão do Largo,CITY,"","2926657",,17
2184,Rio de Contas,CITY,"","2926707",,17
2185,Rio do Antônio,CITY,"","2926806",,17
2186,Rio do Pires,CITY,"","2926905",,17
2187,Rio Real,CITY,"","2927002",,17
2188,Rodelas,CITY,"","2927101",,17
2189,Ruy Barbosa,CITY,"","2927200",,17
2190,Salinas da Margarida,CITY,"","2927309",,17
2191,Salvador,CITY,"","2927408",,17
2192,Santa Bárbara,CITY,"","2927507",,17
2193,Santa Brígida,CITY,"","2927606",,17
2194,Santa Cruz Cabrália,CITY,"","2927705",,17
2195,Santa Cruz da Vitória,CITY,"","2927804",,17
2196,Santa Inês,CITY,"","2927903",,17
2197,Santaluz,CITY,"","2928000",,17
2198,Santa Luzia,CITY,"","2928059",,17
2199,Santa Maria da Vitória,CITY,"","2928109",,17
2200,Santana,CITY,"","2928208",,17
2201,Santanópolis,CITY,"","2928307",,17
2202,Santa Rita de Cássia,CITY,"","2928406",,17
2203,Santa Teresinha,CITY,"","2928505",,17
2204,Santo Amaro,CITY,"","2928604",,17
2205,Santo Antônio de Jesus,CITY,"","2928703",,17
2206,Santo Estêvão,CITY,"","2928802",,17
2207,São Desidério,CITY,"","2928901",,17
2208,São Domingos,CITY,"","2928950",,17
2209,São Félix,CITY,"","2929008",,17
2210,São Félix do Coribe,CITY,"","2929057",,17
2211,São Felipe,CITY,"","2929107",,17
2212,São Francisco do Conde,CITY,"","2929206",,17
2213,São Gabriel,CITY,"","2929255",,17
2214,São Gonçalo dos Campos,CITY,"","2929305",,17
2215,São José da Vitória,CITY,"","2929354",,17
2216,São José do Jacuípe,CITY,"","2929370",,17
2217,São Miguel das Matas,CITY,"","2929404",,17
2218,São Sebastião do Passé,CITY,"","2929503",,17
2219,Sapeaçu,CITY,"","2929602",,17
2220,Sátiro Dias,CITY,"","2929701",,17
2221,Saubara,CITY,"","2929750",,17
2222,Saúde,CITY,"","2929800",,17
2223,Seabra,CITY,"","2929909",,17
2224,Sebastião Laranjeiras,CITY,"","2930006",,17
2225,Senhor do Bonfim,CITY,"","2930105",,17
2226,Serra do Ramalho,CITY,"","2930154",,17
2227,Sento Sé,CITY,"","2930204",,17
2228,Serra Dourada,CITY,"","2930303",,17
2229,Serra Preta,CITY,"","2930402",,17
2230,Serrinha,CITY,"","2930501",,17
2231,Serrolândia,CITY,"","2930600",,17
2232,Simões Filho,CITY,"","2930709",,17
2233,Sítio do Mato,CITY,"","2930758",,17
2234,Sítio do Quinto,CITY,"","2930766",,17
2235,Sobradinho,CITY,"","2930774",,17
2236,Souto Soares,CITY,"","2930808",,17
2237,Tabocas do Brejo Velho,CITY,"","2930907",,17
2238,Tanhaçu,CITY,"","2931004",,17
2239,Tanque Novo,CITY,"","2931053",,17
2240,Tanquinho,CITY,"","2931103",,17
2241,Taperoá,CITY,"","2931202",,17
2242,Tapiramutá,CITY,"","2931301",,17
2243,Teixeira de Freitas,CITY,"","2931350",,17
2244,Teodoro Sampaio,CITY,"","2931400",,17
2245,Teofilândia,CITY,"","2931509",,17
2246,Teolândia,CITY,"","2931608",,17
2247,Terra Nova,CITY,"","2931707",,17
2248,Tremedal,CITY,"","2931806",,17
2249,Tucano,CITY,"","2931905",,17
2250,Uauá,CITY,"","2932002",,17
2251,Ubaíra,CITY,"","2932101",,17
2252,Ubaitaba,CITY,"","2932200",,17
2253,Ubatã,CITY,"","2932309",,17
2254,Uibaí,CITY,"","2932408",,17
2255,Umburanas,CITY,"","2932457",,17
2256,Una,CITY,"","2932507",,17
2257,Urandi,CITY,"","2932606",,17
2258,Uruçuca,CITY,"","2932705",,17
2259,Utinga,CITY,"","2932804",,17
2260,Valença,CITY,"","2932903",,17
2261,Valente,CITY,"","2933000",,17
2262,Várzea da Roça,CITY,"","2933059",,17
2263,Várzea do Poço,CITY,"","2933109",,17
2264,Várzea Nova,CITY,"","2933158",,17
2265,Varzedo,CITY,"","2933174",,17
2266,Vera Cruz,CITY,"","2933208",,17
2267,Vereda,CITY,"","2933257",,17
2268,Vitória da Conquista,CITY,"","2933307",,17
2269,Wagner,CITY,"","2933406",,17
2270,Wanderley,CITY,"","2933455",,17
2271,Wenceslau Guimarães,CITY,"","2933505",,17
2272,Xique-Xique,CITY,"","2933604",,17
2273,Abadia dos Dourados,CITY,"","3100104",,18
2274,Abaeté,CITY,"","3100203",,18
2275,Abre Campo,CITY,"","3100302",,18
2276,Acaiaca,CITY,"","3100401",,18
2277,Açucena,CITY,"","3100500",,18
2278,Água Boa,CITY,"","3100609",,18
2279,Água Comprida,CITY,"","3100708",,18
2280,Aguanil,CITY,"","3100807",,18
2281,Águas Formosas,CITY,"","3100906",,18
2282,Águas Vermelhas,CITY,"","3101003",,18
2283,Aimorés,CITY,"","3101102",,18
2284,Aiuruoca,CITY,"","3101201",,18
2285,Alagoa,CITY,"","3101300",,18
2286,Albertina,CITY,"","3101409",,18
2287,Além Paraíba,CITY,"","3101508",,18
2288,Alfenas,CITY,"","3101607",,18
2289,Alfredo Vasconcelos,CITY,"","3101631",,18
2290,Almenara,CITY,"","3101706",,18
2291,Alpercata,CITY,"","3101805",,18
2292,Alpinópolis,CITY,"","3101904",,18
2293,Alterosa,CITY,"","3102001",,18
2294,Alto Caparaó,CITY,"","3102050",,18
2295,Alto Rio Doce,CITY,"","3102100",,18
2296,Alvarenga,CITY,"","3102209",,18
2297,Alvinópolis,CITY,"","3102308",,18
2298,Alvorada de Minas,CITY,"","3102407",,18
2299,Amparo da Serra,CITY,"","3102506",,18
2300,Andradas,CITY,"","3102605",,18
2301,Cachoeira de Pajeú,CITY,"","3102704",,18
2302,Andrelândia,CITY,"","3102803",,18
2303,Angelândia,CITY,"","3102852",,18
2304,Antônio Carlos,CITY,"","3102902",,18
2305,Antônio Dias,CITY,"","3103009",,18
2306,Antônio Prado de Minas,CITY,"","3103108",,18
2307,Araçaí,CITY,"","3103207",,18
2308,Aracitaba,CITY,"","3103306",,18
2309,Araçuaí,CITY,"","3103405",,18
2310,Araguari,CITY,"","3103504",,18
2311,Arantina,CITY,"","3103603",,18
2312,Araponga,CITY,"","3103702",,18
2313,Araporã,CITY,"","3103751",,18
2314,Arapuá,CITY,"","3103801",,18
2315,Araújos,CITY,"","3103900",,18
2316,Araxá,CITY,"","3104007",,18
2317,Arceburgo,CITY,"","3104106",,18
2318,Arcos,CITY,"","3104205",,18
2319,Areado,CITY,"","3104304",,18
2320,Argirita,CITY,"","3104403",,18
2321,Aricanduva,CITY,"","3104452",,18
2322,Arinos,CITY,"","3104502",,18
2323,Astolfo Dutra,CITY,"","3104601",,18
2324,Ataléia,CITY,"","3104700",,18
2325,Augusto de Lima,CITY,"","3104809",,18
2326,Baependi,CITY,"","3104908",,18
2327,Baldim,CITY,"","3105004",,18
2328,Bambuí,CITY,"","3105103",,18
2329,Bandeira,CITY,"","3105202",,18
2330,Bandeira do Sul,CITY,"","3105301",,18
2331,Barão de Cocais,CITY,"","3105400",,18
2332,Barão de Monte Alto,CITY,"","3105509",,18
2333,Barbacena,CITY,"","3105608",,18
2334,Barra Longa,CITY,"","3105707",,18
2336,Bela Vista de Minas,CITY,"","3106002",,18
2337,Belmiro Braga,CITY,"","3106101",,18
2338,Belo Horizonte,CITY,"","3106200",,18
2339,Belo Oriente,CITY,"","3106309",,18
2340,Belo Vale,CITY,"","3106408",,18
2341,Berilo,CITY,"","3106507",,18
2342,Bertópolis,CITY,"","3106606",,18
2343,Berizal,CITY,"","3106655",,18
2344,Betim,CITY,"","3106705",,18
2345,Bias Fortes,CITY,"","3106804",,18
2346,Bicas,CITY,"","3106903",,18
2347,Biquinhas,CITY,"","3107000",,18
2348,Boa Esperança,CITY,"","3107109",,18
2349,Bocaina de Minas,CITY,"","3107208",,18
2350,Bocaiúva,CITY,"","3107307",,18
2351,Bom Despacho,CITY,"","3107406",,18
2352,Bom Jardim de Minas,CITY,"","3107505",,18
2353,Bom Jesus da Penha,CITY,"","3107604",,18
2354,Bom Jesus do Amparo,CITY,"","3107703",,18
2355,Bom Jesus do Galho,CITY,"","3107802",,18
2356,Bom Repouso,CITY,"","3107901",,18
2357,Bom Sucesso,CITY,"","3108008",,18
2358,Bonfim,CITY,"","3108107",,18
2359,Bonfinópolis de Minas,CITY,"","3108206",,18
2360,Bonito de Minas,CITY,"","3108255",,18
2361,Borda da Mata,CITY,"","3108305",,18
2362,Botelhos,CITY,"","3108404",,18
2363,Botumirim,CITY,"","3108503",,18
2364,Brasilândia de Minas,CITY,"","3108552",,18
2365,Brasília de Minas,CITY,"","3108602",,18
2366,Brás Pires,CITY,"","3108701",,18
2367,Braúnas,CITY,"","3108800",,18
2368,Brazópolis,CITY,"","3108909",,18
2369,Brumadinho,CITY,"","3109006",,18
2370,Bueno Brandão,CITY,"","3109105",,18
2371,Buenópolis,CITY,"","3109204",,18
2372,Bugre,CITY,"","3109253",,18
2373,Buritis,CITY,"","3109303",,18
2374,Buritizeiro,CITY,"","3109402",,18
2375,Cabeceira Grande,CITY,"","3109451",,18
2376,Cabo Verde,CITY,"","3109501",,18
2377,Cachoeira da Prata,CITY,"","3109600",,18
2378,Cachoeira de Minas,CITY,"","3109709",,18
2379,Cachoeira Dourada,CITY,"","3109808",,18
2380,Caetanópolis,CITY,"","3109907",,18
2381,Caeté,CITY,"","3110004",,18
2382,Caiana,CITY,"","3110103",,18
2383,Cajuri,CITY,"","3110202",,18
2384,Caldas,CITY,"","3110301",,18
2385,Camacho,CITY,"","3110400",,18
2386,Camanducaia,CITY,"","3110509",,18
2387,Cambuí,CITY,"","3110608",,18
