"id","location","number","id_city"
106943,ALGUMA RUA,s/n,5306
106944,ALGUMA RUA,s/n,237
106945,ALGUMA RUA,s/n,4326
106946,ALGUMA RUA,s/n,4149
106947,ALGUMA RUA,s/n,5337
106948,ALGUMA RUA,s/n,237
106949,ALGUMA RUA,s/n,1934
106950,ALGUMA RUA,"1428",1926
106951,ALGUMA RUA,S/N,4632
106952,ALGUMA RUA,SN ,5332
106953,ALGUMA RUA,S/N ,197
106954,ALGUMA RUA,s/n,3856
106955,ALGUMA RUA,s/n,4614
106956,ALGUMA RUA,s/n,3572
106957,ALGUMA RUA,s/n,4535
106958,ALGUMA RUA,s/n,3856
106959,ALGUMA RUA,s/n,4535
106960,ALGUMA RUA,s/n,3572
106961,ALGUMA RUA,s/n,4614
106962,ALGUMA RUA,s/n,1934
106963,ALGUMA RUA,"1619",351
106964,ALGUMA RUA,,5509
106965,ALGUMA RUA,s/n,5462
106968,ALGUMA RUA,"330",4782
106969,ALGUMA RUA,s/n,1934
106970,ALGUMA RUA,s/n,245
106971,ALGUMA RUA,s/n,218
106972,ALGUMA RUA,s/n,626
106966,ALGUMA RUA,S/N ,290
106967,ALGUMA RUA,SN ,428
106974,ALGUMA RUA,s/n,3347
106975,ALGUMA RUA,s/n,3838
106976,ALGUMA RUA,,5314
106977,ALGUMA RUA,,197
106978,ALGUMA RUA,s/n,3572
106979,ALGUMA RUA,s/n,3838
106980,ALGUMA RUA,SN ,5332
106981,ALGUMA RUA,S/N ,197
106982,ALGUMA RUA,s/n,3872
106983,ALGUMA RUA,s/n,3838
106984,ALGUMA RUA,,5311
106985,ALGUMA RUA,,197
106986,ALGUMA RUA,s/n,4025
106987,ALGUMA RUA,s/n,3992
106988,ALGUMA RUA,s/n,4025
106989,ALGUMA RUA,s/n,3992
106990,ALGUMA RUA,KM 1118,5333
106991,ALGUMA RUA,,5410
106992,ALGUMA RUA,,5314
106993,ALGUMA RUA,,197
106998,ALGUMA RUA,,5245
106999,ALGUMA RUA,,197
106994,ALGUMA RUA,SN ,5234
106995,ALGUMA RUA,,45
107000,ALGUMA RUA,,5234
107001,ALGUMA RUA,,45
106996,ALGUMA RUA,S/N ,5245
106997,ALGUMA RUA,S/N ,197
107002,ALGUMA RUA,s/n,5335
107003,ALGUMA RUA,s/n,237
107006,ALGUMA RUA,,5234
107007,ALGUMA RUA,,45
107004,ALGUMA RUA,,5347
107005,ALGUMA RUA,S/N ,197
107008,ALGUMA RUA,S/N ,5245
107009,ALGUMA RUA,S/N ,197
107010,ALGUMA RUA,s/n,5335
107011,ALGUMA RUA,s/n,237
107012,ALGUMA RUA,KM 210,5158
107013,ALGUMA RUA,S/N ,197
107014,ALGUMA RUA,s/n,5337
107015,ALGUMA RUA,s/n,5324
107016,ALGUMA RUA,,3896
107017,ALGUMA RUA,,3838
107018,ALGUMA RUA,KM - 155,3678
107019,ALGUMA RUA,"134",3463
107020,ALGUMA RUA,KM - 155,3678
107021,ALGUMA RUA,"134",3463
107022,ALGUMA RUA,KM - 155,3678
107023,ALGUMA RUA,"134",3463
107024,ALGUMA RUA,KM - 155,3678
107025,ALGUMA RUA,"134",3463
107026,ALGUMA RUA,KM - 155,3678
107027,ALGUMA RUA,"134",3463
107028,ALGUMA RUA,KM - 155,3678
107029,ALGUMA RUA,"134",3463
107030,ALGUMA RUA,KM - 155,3678
107031,ALGUMA RUA,"134",3463
107032,ALGUMA RUA,KM - 155,3678
107033,ALGUMA RUA,"134",3463
107034,ALGUMA RUA,KM - 155,3678
107035,ALGUMA RUA,"134",3463
107036,ALGUMA RUA,KM - 155,3678
107037,ALGUMA RUA,"134",3463
107038,ALGUMA RUA,KM - 155,3678
107039,ALGUMA RUA,"5745",3830
107040,ALGUMA RUA,KM - 155,3678
107041,ALGUMA RUA,"5745",3830
107042,ALGUMA RUA,KM - 155,3678
107043,ALGUMA RUA,"1813",4149
107044,ALGUMA RUA,KM - 155,3678
107045,ALGUMA RUA,"710 710",3788
107046,ALGUMA RUA,KM - 155,3678
107047,ALGUMA RUA,"812",3783
107048,ALGUMA RUA,KM - 155,3678
107049,ALGUMA RUA,"812",3783
107050,ALGUMA RUA,KM - 155,3678
107051,ALGUMA RUA,"812",3783
107052,ALGUMA RUA,KM - 155,3678
108669,ALGUMA RUA,,4334
107053,ALGUMA RUA,"812",3783
107054,ALGUMA RUA,S/N,3737
107055,ALGUMA RUA,"285",3276
107056,ALGUMA RUA,KM-1,3358
107057,ALGUMA RUA,"160 SN",4535
107058,ALGUMA RUA,KM-1,3358
107059,ALGUMA RUA,"225",3789
107060,ALGUMA RUA,KM - 155,3678
107061,ALGUMA RUA,"773",3508
107062,ALGUMA RUA,KM - 155,3678
107063,ALGUMA RUA,"3701",2886
107064,ALGUMA RUA,KM - 155,3678
107065,ALGUMA RUA,"134",3463
107066,ALGUMA RUA,KM - 155,3678
107067,ALGUMA RUA,"134",3463
107068,ALGUMA RUA,KM - 155,3678
107069,ALGUMA RUA,"134",3463
107070,ALGUMA RUA,KM - 155,3678
107071,ALGUMA RUA,"134",3463
107072,ALGUMA RUA,KM - 155,3678
107073,ALGUMA RUA,"134",3463
107074,ALGUMA RUA,KM - 155,3678
107075,ALGUMA RUA,"134",3463
107076,ALGUMA RUA,KM - 155,3678
107077,ALGUMA RUA,"134",3463
107078,ALGUMA RUA,KM - 155,3678
107079,ALGUMA RUA,"331",3062
107080,ALGUMA RUA,KM - 410,3430
107081,ALGUMA RUA,"130 2258",4655
107082,ALGUMA RUA,S/N,3874
107083,ALGUMA RUA,"52",3602
107084,ALGUMA RUA,S/N,3874
107085,ALGUMA RUA,"2-131",3363
107086,ALGUMA RUA,S/N,3499
107087,ALGUMA RUA,"536",3838
107088,ALGUMA RUA,S/N,3499
107089,ALGUMA RUA,"100, CAIXA POST",3932
107090,ALGUMA RUA,S/N,3499
107091,ALGUMA RUA,"130 2258",4655
107092,ALGUMA RUA,S/N,3499
107093,ALGUMA RUA,"3701",2886
107094,ALGUMA RUA,S/N,3499
107095,ALGUMA RUA,"20",3062
107096,ALGUMA RUA,S/N,3499
107097,ALGUMA RUA,"20",3062
107098,ALGUMA RUA,s/n,187
107099,ALGUMA RUA,s/n,237
107100,ALGUMA RUA,,2822
107101,ALGUMA RUA,,2871
107102,ALGUMA RUA,s/n,5337
107103,ALGUMA RUA,s/n,237
107104,ALGUMA RUA,KM - 155,3678
107105,ALGUMA RUA,"100",3508
107106,ALGUMA RUA,KM - 155,3678
107107,ALGUMA RUA,"100",3508
107108,ALGUMA RUA,KM - 155,3678
107109,ALGUMA RUA,"100",3508
107110,ALGUMA RUA,KM - 155,3678
107111,ALGUMA RUA,"100",3508
107112,ALGUMA RUA,KM - 155,3678
107113,ALGUMA RUA,"100",3508
107114,ALGUMA RUA,KM - 155,3678
107115,ALGUMA RUA,"100",3508
107116,ALGUMA RUA,KM - 155,3678
107117,ALGUMA RUA,"100",3508
107118,ALGUMA RUA,,5245
107119,ALGUMA RUA,,197
107120,ALGUMA RUA,KM - 155,3678
107121,ALGUMA RUA,"8500",3830
107122,ALGUMA RUA,KM - 155,3678
107123,ALGUMA RUA,"8500",3830
107124,ALGUMA RUA,KM - 155,3678
107125,ALGUMA RUA,"8500",3830
107126,ALGUMA RUA,"4025",4931
107127,ALGUMA RUA,s/n,5466
107128,ALGUMA RUA,,3957
107129,ALGUMA RUA,,4123
107130,ALGUMA RUA,s/n,3494
107131,ALGUMA RUA,s/n,3848
107132,ALGUMA RUA,,4007
107133,ALGUMA RUA,,3706
107134,ALGUMA RUA,S/N,3737
107135,ALGUMA RUA,"285",3276
107136,ALGUMA RUA,"31",3508
107137,ALGUMA RUA,S/N,5035
107138,ALGUMA RUA,s/n,5337
107139,ALGUMA RUA,s/n,237
107140,ALGUMA RUA,KM - 155,3678
107141,ALGUMA RUA,"710 710",3788
107142,ALGUMA RUA,KM - 155,3678
107143,ALGUMA RUA,"710 710",3788
107144,ALGUMA RUA,s/n,2822
107145,ALGUMA RUA,s/n,3848
107146,ALGUMA RUA,"474",4988
107147,ALGUMA RUA,,3494
107148,ALGUMA RUA,,3838
107149,ALGUMA RUA,,3957
107150,ALGUMA RUA,,4131
107151,ALGUMA RUA,,5245
107152,ALGUMA RUA,,197
107153,ALGUMA RUA,s/n,5485
107154,ALGUMA RUA,s/n,5462
107155,ALGUMA RUA,s/n,3570
107156,ALGUMA RUA,s/n,3848
107157,ALGUMA RUA,s/n,5485
107158,ALGUMA RUA,s/n,5462
107159,ALGUMA RUA,,5245
107160,ALGUMA RUA,,197
107161,ALGUMA RUA,s/n,5337
107162,ALGUMA RUA,s/n,237
107163,ALGUMA RUA,s/n,5346
107164,ALGUMA RUA,s/n,237
107165,ALGUMA RUA,s/n,5306
107166,ALGUMA RUA,s/n,237
107167,ALGUMA RUA,s/n,5337
107168,ALGUMA RUA,s/n,237
107169,ALGUMA RUA,s/n,5317
107170,ALGUMA RUA,s/n,5324
107171,ALGUMA RUA,s/n,5595
107172,ALGUMA RUA,,3095
107173,ALGUMA RUA,,5577
107174,ALGUMA RUA,"3010",5462
107175,ALGUMA RUA,"395",3343
107176,ALGUMA RUA,s/n,5466
107177,ALGUMA RUA,s/n,5343
107178,ALGUMA RUA,s/n,5324
107179,ALGUMA RUA,s/n,5306
107180,ALGUMA RUA,s/n,237
107181,ALGUMA RUA,s/n,5276
107182,ALGUMA RUA,s/n,237
107183,ALGUMA RUA,s/n,5336
107184,ALGUMA RUA,s/n,5324
107185,ALGUMA RUA,s/n,5335
107186,ALGUMA RUA,s/n,237
107193,ALGUMA RUA,s/n,5337
107194,ALGUMA RUA,s/n,237
107195,ALGUMA RUA,,5236
107196,ALGUMA RUA,,2310
107191,ALGUMA RUA,SN ,5273
107192,ALGUMA RUA,,45
107187,ALGUMA RUA,KM 923,5229
107188,ALGUMA RUA,SN ,5324
107197,ALGUMA RUA,s/n,5486
107198,ALGUMA RUA,,5462
107189,ALGUMA RUA,KM 138,5333
107190,ALGUMA RUA,,45
107199,ALGUMA RUA,s/n,5306
107200,ALGUMA RUA,s/n,237
107201,ALGUMA RUA,s/n,5335
107202,ALGUMA RUA,s/n,237
107205,ALGUMA RUA,s/n,5337
107206,ALGUMA RUA,s/n,5324
107207,ALGUMA RUA,,3957
107208,ALGUMA RUA,,3957
107203,ALGUMA RUA,SN ,5273
107204,ALGUMA RUA,SN ,5324
107209,ALGUMA RUA,s/n,5306
107210,ALGUMA RUA,s/n,237
107211,ALGUMA RUA,,680
107212,ALGUMA RUA,,626
107213,ALGUMA RUA,s/n,5486
107214,ALGUMA RUA,,5462
107215,ALGUMA RUA,"322D",4406
107216,ALGUMA RUA,s/n,5466
107219,ALGUMA RUA,s/n,5273
107220,ALGUMA RUA,s/n,5324
107217,ALGUMA RUA,,5234
107218,ALGUMA RUA,,45
107221,ALGUMA RUA,KM - 155,3678
107222,ALGUMA RUA,"295",3343
107223,ALGUMA RUA,"365",4193
107224,ALGUMA RUA,s/n,5479
107225,ALGUMA RUA,,5234
107226,ALGUMA RUA,,45
107227,ALGUMA RUA,,502
107228,ALGUMA RUA,,626
107229,ALGUMA RUA,s/n,5337
107230,ALGUMA RUA,s/n,5324
107231,ALGUMA RUA,s/n,5317
107232,ALGUMA RUA,s/n,5324
107233,ALGUMA RUA,s/n,3737
107234,ALGUMA RUA,s/n,4193
107235,ALGUMA RUA,s/n,5336
107236,ALGUMA RUA,s/n,5324
107239,ALGUMA RUA,s/n,3421
107240,ALGUMA RUA,s/n,3507
107241,ALGUMA RUA,s/n,3421
107242,ALGUMA RUA,s/n,3838
107247,ALGUMA RUA,S/N,5479
107248,ALGUMA RUA,KM DA,5332
107249,ALGUMA RUA,S/N ,197
107243,ALGUMA RUA,KM 407,5314
107244,ALGUMA RUA,SN ,428
107250,ALGUMA RUA,KM DA,5332
107251,ALGUMA RUA,S/N ,197
107245,ALGUMA RUA,SN ,5234
107237,ALGUMA RUA,"KM 172,5",2288
107238,ALGUMA RUA,SN ,3838
107246,ALGUMA RUA,,45
107254,ALGUMA RUA,"4320",5475
107255,ALGUMA RUA,,4001
107256,ALGUMA RUA,,3706
107257,ALGUMA RUA,,4001
107258,ALGUMA RUA,,3085
107252,ALGUMA RUA,Km 106,5332
107253,ALGUMA RUA,SN ,428
107259,ALGUMA RUA,,4001
107260,ALGUMA RUA,,3706
107261,ALGUMA RUA,S/N ,5276
107262,ALGUMA RUA,SN ,237
107263,ALGUMA RUA,,5236
107264,ALGUMA RUA,,2310
107265,ALGUMA RUA,S/N,3737
107266,ALGUMA RUA,"555",3884
107267,ALGUMA RUA,S/N,3737
107268,ALGUMA RUA,"470",3508
107269,ALGUMA RUA,S/N,3737
107270,ALGUMA RUA,"107 S/N, KM 3 7",3317
107271,ALGUMA RUA,S/N,3737
107272,ALGUMA RUA,"285",3276
107273,ALGUMA RUA,S/N,3737
107274,ALGUMA RUA,"355 KM 97 S/N",4614
107275,ALGUMA RUA,KM-1,3358
107276,ALGUMA RUA,"460",3404
107277,ALGUMA RUA,KM-1,3358
107278,ALGUMA RUA,"160 SN",4535
107279,ALGUMA RUA,KM-1,3358
107280,ALGUMA RUA,"160 SN",4535
107281,ALGUMA RUA,KM-1,3358
107282,ALGUMA RUA,"351",2477
107283,ALGUMA RUA,KM - 155,3678
107284,ALGUMA RUA,"773",3508
107285,ALGUMA RUA,KM - 155,3678
107286,ALGUMA RUA,"134",3463
107287,ALGUMA RUA,KM - 155,3678
107288,ALGUMA RUA,"134",3463
107289,ALGUMA RUA,KM - 155,3678
107290,ALGUMA RUA,"134",3463
107291,ALGUMA RUA,KM - 155,3678
107292,ALGUMA RUA,"134",3463
107293,ALGUMA RUA,KM - 155,3678
107294,ALGUMA RUA,"134",3463
107295,ALGUMA RUA,KM - 155,3678
107296,ALGUMA RUA,"134",3463
107297,ALGUMA RUA,KM - 155,3678
107298,ALGUMA RUA,"134",3463
107299,ALGUMA RUA,KM - 155,3678
107300,ALGUMA RUA,"773",3508
108670,ALGUMA RUA,,4193
107301,ALGUMA RUA,KM - 410,3430
107302,ALGUMA RUA,"130 2258",4655
107303,ALGUMA RUA,KM - 410,3430
107304,ALGUMA RUA,"353",3504
107305,ALGUMA RUA,S/N,3874
107306,ALGUMA RUA,"754",3788
107307,ALGUMA RUA,S/N,3874
107308,ALGUMA RUA,"52",3602
107309,ALGUMA RUA,S/N,3874
107310,ALGUMA RUA,"239",3858
107311,ALGUMA RUA,S/N,3874
107312,ALGUMA RUA,"773",3508
107313,ALGUMA RUA,S/N,3499
107314,ALGUMA RUA,"100, CAIXA POST",3932
107315,ALGUMA RUA,S/N,3499
107316,ALGUMA RUA,"130 2258",4655
107317,ALGUMA RUA,S/N,3499
107318,ALGUMA RUA,"3701",2886
107319,ALGUMA RUA,KM - 155,3678
107320,ALGUMA RUA,"931, LOJA 01",3858
107321,ALGUMA RUA,KM - 155,3678
107322,ALGUMA RUA,"6157",3858
107323,ALGUMA RUA,KM - 155,3678
107324,ALGUMA RUA,"100, SETOR SUB",3783
107325,ALGUMA RUA,KM - 155,3678
107326,ALGUMA RUA,"100, SETOR SUB",3783
107327,ALGUMA RUA,KM - 155,3678
107398,ALGUMA RUA,s/n,428
107328,ALGUMA RUA,"6005",3853
107329,ALGUMA RUA,KM - 155,3678
107330,ALGUMA RUA,"622",3568
107331,ALGUMA RUA,KM - 155,3678
107332,ALGUMA RUA,"622",3568
107333,ALGUMA RUA,KM - 155,3678
107334,ALGUMA RUA,"555, SALA 2",3508
107335,ALGUMA RUA,KM - 155,3678
107336,ALGUMA RUA,"555, SALA 2",3508
107337,ALGUMA RUA,KM - 155,3678
107338,ALGUMA RUA,"650, ANEXO: 01",3858
107339,ALGUMA RUA,KM - 155,3678
107340,ALGUMA RUA,"650, ANEXO: 01",3858
107341,ALGUMA RUA,KM - 155,3678
107342,ALGUMA RUA,"650, ANEXO: 01",3858
107343,ALGUMA RUA,KM - 155,3678
107344,ALGUMA RUA,"3471",3404
107345,ALGUMA RUA,KM - 155,3678
107346,ALGUMA RUA,"3471",3404
107347,ALGUMA RUA,KM - 155,3678
107348,ALGUMA RUA,"3471",3404
107349,ALGUMA RUA,KM - 155,3678
107350,ALGUMA RUA,"3471",3404
107351,ALGUMA RUA,KM - 155,3678
107352,ALGUMA RUA,"3471",3404
107353,ALGUMA RUA,KM - 155,3678
107354,ALGUMA RUA,"3471",3404
107355,ALGUMA RUA,KM - 155,3678
107356,ALGUMA RUA,"121",3851
107357,ALGUMA RUA,KM - 155,3678
107358,ALGUMA RUA,"121",3851
107359,ALGUMA RUA,KM - 155,3678
107360,ALGUMA RUA,"121",3851
107361,ALGUMA RUA,KM - 155,3678
107362,ALGUMA RUA,"1818, GALPAO17",3824
107363,ALGUMA RUA,KM - 155,3678
107364,ALGUMA RUA,"3837",3858
107365,ALGUMA RUA,KM - 155,3678
107366,ALGUMA RUA,"3837",3858
107367,ALGUMA RUA,KM - 155,3678
107368,ALGUMA RUA,"3837",3858
107369,ALGUMA RUA,KM - 155,3678
107370,ALGUMA RUA,"153",3858
107371,ALGUMA RUA,KM - 155,3678
107372,ALGUMA RUA,"153",3858
107373,ALGUMA RUA,KM - 155,3678
107374,ALGUMA RUA,"153",3858
107375,ALGUMA RUA,KM - 155,3678
107376,ALGUMA RUA,"3092",3858
107377,ALGUMA RUA,KM - 155,3678
107378,ALGUMA RUA,"3092",3858
107379,ALGUMA RUA,KM - 155,3678
107380,ALGUMA RUA,"3092",3858
107381,ALGUMA RUA,KM - 155,3678
107382,ALGUMA RUA,"1666",3858
107383,ALGUMA RUA,KM - 155,3678
107384,ALGUMA RUA,"1666",3858
107385,ALGUMA RUA,KM - 155,3678
107386,ALGUMA RUA,"1666",3858
107387,ALGUMA RUA,,5245
107388,ALGUMA RUA,,197
107389,ALGUMA RUA,,5236
107390,ALGUMA RUA,,2310
107391,ALGUMA RUA,,2822
107392,ALGUMA RUA,,2871
107393,ALGUMA RUA,s/n,5385
107394,ALGUMA RUA,,2310
107395,ALGUMA RUA,,5236
107396,ALGUMA RUA,,2310
107397,ALGUMA RUA,s/n,361
107399,ALGUMA RUA,,5245
107400,ALGUMA RUA,,197
107401,ALGUMA RUA,s/n,395
107402,ALGUMA RUA,s/n,428
107403,ALGUMA RUA,,5245
107404,ALGUMA RUA,,197
107406,ALGUMA RUA,s/n,428
107407,ALGUMA RUA,,5236
107408,ALGUMA RUA,,2310
107409,ALGUMA RUA,,2890
107410,ALGUMA RUA,,3838
107412,ALGUMA RUA,s/n,197
107411,ALGUMA RUA,s/n,292
107405,ALGUMA RUA,s/n,361
107413,ALGUMA RUA,KM 407,5314
107414,ALGUMA RUA,S/N ,5154
107415,ALGUMA RUA,s/n,290
107416,ALGUMA RUA,s/n,197
107417,ALGUMA RUA,s/n,290
107418,ALGUMA RUA,s/n,197
107419,ALGUMA RUA,,5245
107420,ALGUMA RUA,,197
107421,ALGUMA RUA,s/n,292
107422,ALGUMA RUA,s/n,197
107423,ALGUMA RUA,s/n,292
107424,ALGUMA RUA,s/n,197
107425,ALGUMA RUA,s/n,292
107426,ALGUMA RUA,s/n,197
107427,ALGUMA RUA,,5306
107428,ALGUMA RUA,SN ,5324
107429,ALGUMA RUA,,5311
107430,ALGUMA RUA,S/N ,5154
107431,ALGUMA RUA,,5311
107432,ALGUMA RUA,S/N ,5154
107433,ALGUMA RUA,,5245
107434,ALGUMA RUA,,197
107435,ALGUMA RUA,,5314
107436,ALGUMA RUA,,197
107437,ALGUMA RUA,,5236
107438,ALGUMA RUA,,2310
107439,ALGUMA RUA,,5245
107440,ALGUMA RUA,,197
107441,ALGUMA RUA,,5314
107442,ALGUMA RUA,,197
107443,ALGUMA RUA,,5236
107444,ALGUMA RUA,,2310
107445,ALGUMA RUA,,5245
107446,ALGUMA RUA,,197
107447,ALGUMA RUA,"365",4193
107448,ALGUMA RUA,,5324
107449,ALGUMA RUA,s/n,3494
107450,ALGUMA RUA,s/n,3848
107451,ALGUMA RUA,,5236
107452,ALGUMA RUA,,2310
107453,ALGUMA RUA,s/n,3693
107454,ALGUMA RUA,s/n,3838
107455,ALGUMA RUA,s/n,361
107456,ALGUMA RUA,s/n,428
107459,ALGUMA RUA,s/n,4338
107460,ALGUMA RUA,,4193
107461,ALGUMA RUA,s/n,5261
107462,ALGUMA RUA,s/n,5324
107463,ALGUMA RUA,s/n,1934
107464,ALGUMA RUA,s/n,2090
107465,ALGUMA RUA,s/n,4407
107466,ALGUMA RUA,s/n,395
107467,ALGUMA RUA,s/n,428
107470,ALGUMA RUA,SN ,5292
107471,ALGUMA RUA,SN ,237
107474,ALGUMA RUA,,5335
107475,ALGUMA RUA,,237
107468,ALGUMA RUA,SN ,5336
107469,ALGUMA RUA,SN ,237
107476,ALGUMA RUA,,3957
107477,ALGUMA RUA,,4714
107478,ALGUMA RUA,,3957
107479,ALGUMA RUA,,4406
107472,ALGUMA RUA,S/N ,5234
107473,ALGUMA RUA,,45
107480,ALGUMA RUA,KM - 155,3678
107481,ALGUMA RUA,"561",3884
107482,ALGUMA RUA,KM - 155,3678
107483,ALGUMA RUA,"561",3884
107484,ALGUMA RUA,s/n,2577
107485,ALGUMA RUA,s/n,5370
107486,ALGUMA RUA,s/n,3895
107487,ALGUMA RUA,s/n,3838
107488,ALGUMA RUA,,5101
107489,ALGUMA RUA,,4978
107490,ALGUMA RUA,SN,2394
107491,ALGUMA RUA,s/n,3494
107492,ALGUMA RUA,s/n,3848
107493,ALGUMA RUA,s/n,3494
107494,ALGUMA RUA,s/n,3848
107495,ALGUMA RUA,,5294
107496,ALGUMA RUA,s/n,3630
107497,ALGUMA RUA,s/n,3848
107498,ALGUMA RUA,,4193
107499,ALGUMA RUA,,5294
107500,ALGUMA RUA,,4193
107501,ALGUMA RUA,s/n,3630
107502,ALGUMA RUA,s/n,3848
107503,ALGUMA RUA,s/n,3494
107504,ALGUMA RUA,s/n,3494
107505,ALGUMA RUA,s/n,5466
107506,ALGUMA RUA,s/n,664
107507,ALGUMA RUA,s/n,5449
107508,ALGUMA RUA,s/n,3848
107509,ALGUMA RUA,"245",3445
107510,ALGUMA RUA,,3544
107511,ALGUMA RUA,,3838
107512,ALGUMA RUA,"4000",3693
107513,ALGUMA RUA,s/n,3838
107514,ALGUMA RUA,s/n,5466
107515,ALGUMA RUA,s/n,5598
107516,ALGUMA RUA,s/n,3494
107517,ALGUMA RUA,s/n,3848
107520,ALGUMA RUA,s/n,2822
107521,ALGUMA RUA,,2871
107522,ALGUMA RUA,S/N ,5336
107523,ALGUMA RUA,SN ,237
107518,ALGUMA RUA,SN ,5228
107519,ALGUMA RUA,S/N ,197
107524,ALGUMA RUA,,4149
107525,ALGUMA RUA,,4193
107526,ALGUMA RUA,s/n,5577
107527,ALGUMA RUA,s/n,5462
107528,ALGUMA RUA,,528
107529,ALGUMA RUA,,626
107530,ALGUMA RUA,,2822
107531,ALGUMA RUA,,2626
107532,ALGUMA RUA,KM ENTRA,5277
107533,ALGUMA RUA,SN ,237
107534,ALGUMA RUA,SN ,5346
107535,ALGUMA RUA,SN ,237
107536,ALGUMA RUA,S/N ,5348
107537,ALGUMA RUA,SN ,237
107538,ALGUMA RUA,S/N,3737
107539,ALGUMA RUA,"15",3085
107540,ALGUMA RUA,S/N,3737
107541,ALGUMA RUA,"285",3276
107542,ALGUMA RUA,KM-1,3358
107543,ALGUMA RUA,"351",2477
107544,ALGUMA RUA,KM-1,3358
107545,ALGUMA RUA,"15",3085
107546,ALGUMA RUA,KM - 155,3678
107547,ALGUMA RUA,"1272",4406
107548,ALGUMA RUA,KM - 155,3678
107549,ALGUMA RUA,"773",3508
107550,ALGUMA RUA,KM - 155,3678
107551,ALGUMA RUA,"3701",2886
107552,ALGUMA RUA,S/N,3874
107553,ALGUMA RUA,"52",3602
107554,ALGUMA RUA,S/N,3874
107555,ALGUMA RUA,"773",3508
107556,ALGUMA RUA,S/N,3499
107557,ALGUMA RUA,"100, CAIXA POST",3932
107558,ALGUMA RUA,S/N,3499
107559,ALGUMA RUA,"3701",2886
107560,ALGUMA RUA,s/n,5253
107561,ALGUMA RUA,s/n,5324
107564,ALGUMA RUA,KM 1118,5333
107565,ALGUMA RUA,,5410
107566,ALGUMA RUA,KM 1118,5333
107567,ALGUMA RUA,,5410
107569,ALGUMA RUA,"202",3508
107570,ALGUMA RUA,KM - 155,3678
107571,ALGUMA RUA,"1794",4960
107572,ALGUMA RUA,KM - 155,3678
107573,ALGUMA RUA,"1794",4960
107574,ALGUMA RUA,KM - 155,3678
107575,ALGUMA RUA,"1794",4960
107576,ALGUMA RUA,KM - 155,3678
107562,ALGUMA RUA,SN ,369
107563,ALGUMA RUA,"100",664
107577,ALGUMA RUA,"20 DEPOSITO 01), 820",4960
107578,ALGUMA RUA,KM - 155,3678
107579,ALGUMA RUA,"20 DEPOSITO 01), 820",4960
107580,ALGUMA RUA,KM - 155,3678
107581,ALGUMA RUA,"20 DEPOSITO 01), 820",4960
107582,ALGUMA RUA,KM - 155,3678
107583,ALGUMA RUA,"139.900",3404
107584,ALGUMA RUA,KM - 155,3678
107585,ALGUMA RUA,"3",3508
107586,ALGUMA RUA,KM - 155,3678
107587,ALGUMA RUA,"1876",3755
107588,ALGUMA RUA,KM - 155,3678
107589,ALGUMA RUA,"888",3830
107590,ALGUMA RUA,KM - 155,3678
107591,ALGUMA RUA,"2501",3858
107592,ALGUMA RUA,KM - 155,3678
107593,ALGUMA RUA,"2315",3599
107594,ALGUMA RUA,KM - 155,3678
107595,ALGUMA RUA,"262 5140, KM 51",3142
107596,ALGUMA RUA,KM - 155,3678
107597,ALGUMA RUA,"262 5140, KM 51",3142
107598,ALGUMA RUA,KM - 155,3678
107599,ALGUMA RUA,"221, ARMZ 01",3622
107600,ALGUMA RUA,KM - 155,3678
107601,ALGUMA RUA,"774",3361
107602,ALGUMA RUA,KM - 155,3678
107603,ALGUMA RUA,"1820",2477
107604,ALGUMA RUA,KM - 155,3678
107605,ALGUMA RUA,"555, SALA 2",3508
107606,ALGUMA RUA,KM - 155,3678
107607,ALGUMA RUA,"1540",3463
107608,ALGUMA RUA,KM - 155,3678
107609,ALGUMA RUA,"1540",3463
107610,ALGUMA RUA,KM - 155,3678
107611,ALGUMA RUA,"1374",3682
107612,ALGUMA RUA,KM - 155,3678
107613,ALGUMA RUA,"1374",3682
107614,ALGUMA RUA,KM - 155,3678
107615,ALGUMA RUA,"445 KM 67,3 SN, CXPST 21",4448
107616,ALGUMA RUA,KM - 155,3678
107617,ALGUMA RUA,"445 KM 67,3 SN, CXPST 21",4448
107618,ALGUMA RUA,KM - 155,3678
107619,ALGUMA RUA,"445 KM 67,3 SN, CXPST 21",4448
107620,ALGUMA RUA,KM - 155,3678
107621,ALGUMA RUA,"1600",4414
107622,ALGUMA RUA,KM - 155,3678
107623,ALGUMA RUA,"1600",4414
107624,ALGUMA RUA,KM - 155,3678
107625,ALGUMA RUA,"1600",4414
107626,ALGUMA RUA,KM - 155,3678
107627,ALGUMA RUA,"1600",4414
107628,ALGUMA RUA,KM - 155,3678
107629,ALGUMA RUA,"311",3783
107630,ALGUMA RUA,KM - 155,3678
107631,ALGUMA RUA,"432",3783
107632,ALGUMA RUA,KM - 155,3678
107633,ALGUMA RUA,"75",3783
107634,ALGUMA RUA,KM - 155,3678
107635,ALGUMA RUA,"149",3872
107636,ALGUMA RUA,KM - 155,3678
107637,ALGUMA RUA,"3350 - FUNDOS",3783
107638,ALGUMA RUA,KM - 155,3678
107639,ALGUMA RUA,"3350 - FUNDOS",3783
107640,ALGUMA RUA,KM - 155,3678
107641,ALGUMA RUA,"06",3675
107642,ALGUMA RUA,KM - 155,3678
107643,ALGUMA RUA,"06",3675
107644,ALGUMA RUA,KM - 155,3678
